,fideid,name,country,sex,title,rating,birthday,image
2657,6302599,Kubra Ozturk Orenli,TUR,F,WGM,2330,1991,True
2658,901318,Nenad Ristic,SRB,M,GM,2330,1958,True
2659,12501930,Seyed Hamed Mousavian,IRI,M,IM,2330,1985,True
2660,934763,Nemanja Cvetkovic,SRB,M,FM,2330,1988,True
2661,703770,Istvan Taskovits,HUN,M,FM,2330,1958,True
2662,1100491,Andrzej Filipowicz,POL,M,IM,2330,1938,True
2663,931888,Danilo Cerovic,SRB,M,FM,2330,1987,True
2664,13600273,Gocha Toria,GEO,M,FM,2330,1964,True
2665,4121236,Ivan B. Gratchev,RUS,M,FM,2330,1975,True
2666,13409980,Ravan Aliyev,AZE,M,FM,2330,2002,True
2667,3520200,Javier Rodriguez Rodriguez,CUB,M,FM,2330,2000,True
2668,5024498,Sameer Kathmale,IND,M,IM,2330,1993,True
2669,24199273,Kirill Klukin,RUS,M,FM,2330,2000,True
2670,4124561,Nikita Myshkin,RUS,M,FM,2330,1992,True
2671,105856,Diego Mariano Belmonte,ARG,M,FM,2330,1978,True
2672,4152964,Vitaly Rodchenkov,RUS,M,FM,2330,1983,True
2673,110582,Leonardo Duarte,ARG,M,IM,2330,1987,True
2674,903809,Nenad Djokic,SRB,M,IM,2329,1958,True
2675,3500187,Luis Sieiro Gonzalez,CUB,M,IM,2329,1955,True
2676,12805246,Rokas Klabis,LTU,M,FM,2329,1995,True
2677,111120,Guillermo Di Benedetto,ARG,M,FM,2329,1984,True
2678,3500098,Jose Luis Vilela De Acuna,CUB,M,IM,2329,1953,True
2679,14700026,Anvar Nazarov,TJK,M,IM,2329,1960,True
2680,1010182,Tobias Kabos,NED,M,FM,2329,1991,True
2681,15000311,Orce Danchevski,MKD,M,IM,2329,1970,True
2682,24165956,Viktoria Chernyak,RUS,F,WGM,2329,1997,True
2683,9301712,Sultan Ali Al Taher,UAE,M,FM,2329,1977,True
2684,4158210,Damir Ayupov,RUS,M,IM,2329,1986,True
2685,900796,Tomislav Paunovic,SRB,M,IM,2329,1963,True
2686,921556,Dragan Drasko,SRB,M,FM,2329,1976,True
2687,3600165,Javier Freile Martin,ECU,M,FM,2329,1954,True
2688,721522,Csaba Berczes,HUN,M,IM,2329,1986,True
2689,12500798,Morteza Mahjoob Zardast,IRI,M,GM,2329,1980,True
2690,2500515,Kevin J. O`Connell,IRL,M,FM,2328,1949,True
2691,8605912,Xueyi Li,CHN,F,WGM,2328,1993,True
2692,14602709,Daniel Beletic,SLO,M,FM,2328,1979,True
2693,4193156,Alexander Kachko,RUS,M,IM,2328,1992,True
2694,3517276,Manuel Alejandro Pomares Diaz,CUB,M,FM,2328,1996,True
2695,1015761,Dirk Van Dooren,NED,M,FM,2328,1988,True
2696,2078341,Jennifer Yu,USA,F,FM,2328,2002,True
2697,24102121,Egor Morozov,RUS,M,FM,2328,1997,True
2698,4697499,Boris Grimberg,GER,M,IM,2328,1988,True
2699,24125148,Elena Semenova,RUS,F,WIM,2328,1992,True
2700,44131186,Daniil Zaika,RUS,M,FM,2328,2002,True
2701,3523896,Kemel Antonio Gallo Garcia,CUB,M,FM,2328,2003,True
2702,34107719,Andrey Markin,RUS,M,FM,2328,1984,True
2703,7103735,Muhamad Agus Kurniawan,INA,M,FM,2328,1998,True
2704,34147990,Felix Kuznetsov,RUS,M,FM,2328,2000,True
2705,4135920,Stanislav Mikheev,RUS,M,IM,2328,1976,True
2706,4124049,Igor V. Shramov,RUS,M,FM,2328,1966,True
2707,700193,Janos Tompa,HUN,M,IM,2327,1947,True
2708,14903180,Milan Rachela,SVK,M,IM,2327,1982,True
2709,24131156,Alexander Chernyavsky,RUS,M,FM,2327,1995,True
2710,24127981,Victor Fesik,RUS,M,FM,2327,1967,True
2711,24107158,Vadim Vdovin,RUS,M,FM,2327,1992,True
2712,3000249,Daniel Perchman,URU,M,FM,2327,1971,True
2713,4136144,Evgeny Platonov,RUS,M,FM,2327,1969,True
2714,925799,Nenad Panic,SRB,M,IM,2327,1972,True
2715,939986,Lazar Radusinovic,SRB,M,,2327,1993,True
2716,13800132,Emelbek Sapar,KGZ,M,IM,2327,1959,True
2717,12802336,Dmitrijus Chocenka,LTU,M,FM,2327,1983,True
2718,24174041,Aleksandra Maltsevskaya,RUS,F,WGM,2327,2002,True
2719,4182987,Artem Kopyl,RUS,M,FM,2327,1991,True
2720,901172,Sinisa Drazic,SRB,M,GM,2327,1967,True
2721,4169697,Mikhail Sheshukov,RUS,M,FM,2326,1960,True
2722,919390,Nikola Marcetic,SRB,M,IM,2326,1975,True
2723,1913026,Hugo Lima Santos,POR,M,FM,2326,1992,True
2724,4604164,Stefan Reschke,GER,M,IM,2326,1965,True
2725,7900732,Tarek Goutali,ALG,M,FM,2326,1983,True
2726,3514781,Orlando Adan Sosa,FID,M,FM,2326,1981,True
2727,2203820,Santos Barrios Canseco,ESP,M,,2326,1967,True
2728,2501244,Gavin Wall,IRL,M,IM,2326,1968,True
2729,4138830,Nikolay Zhadanov,RUS,M,FM,2326,1982,True
2730,14201380,Farkhad Sabirov,UZB,M,,2326,1966,True
2731,24138487,Ivan Kislyakov,RUS,M,FM,2326,1975,True
2732,4185986,Andrey Minenko,RUS,M,FM,2326,1958,True
2733,3527573,Kebert Solares Orozco,CUB,M,FM,2325,2004,True
2734,4902904,Tsetseg-Ulzii Ashid,MGL,M,,2325,2003,True
2735,2918927,Lachezar Yordanov,BUL,M,FM,2325,2001,True
2736,6400299,William Staling Puntier Andujar,DOM,M,FM,2325,1972,True
2737,24109746,Dmitriy Baburin,RUS,M,FM,2325,1972,True
2738,4164083,Baira Kovanova,RUS,F,WGM,2325,1987,True
2739,905330,Dusan Lekic,MNE,M,IM,2325,1969,True
2740,4129300,Pavel Solop,RUS,M,FM,2325,1976,True
2741,722855,Anna Rudolf,HUN,F,IM,2325,1987,True
2742,4162471,Stepan Korovkin,RUS,M,FM,2325,1957,True
2743,1118994,Michal Szczepinski,POL,M,,2325,1987,True
2744,3520978,Roisbel Marrero Castellanos,CUB,M,FM,2325,1999,True
2745,916552,Velibor Cirjanic,SRB,M,FM,2325,1967,True
2746,4108370,Tatiana Shumiakina,RUS,F,WGM,2325,1965,True
2747,600814,Arnaud Payen,FRA,M,IM,2325,1972,True
2748,24103608,Sergey Domogaev,RUS,M,GM,2325,1964,True
2749,4118510,Konstantin Begunov,RUS,M,FM,2325,1967,True
2750,4169395,Alexander Devaev,RUS,M,FM,2325,1972,True
2751,13901060,Alexei Furtuna,MDA,M,FM,2325,1980,True
2752,1121979,Joanna Majdan,POL,F,WGM,2325,1988,True
2753,3503364,Luis Manuel Perez Rodriguez,CUB,M,GM,2324,1978,True
2754,230804,Quentin Fontaine,BEL,M,FM,2324,1996,True
2755,2065231,Sahil Sinha,USA,M,IM,2324,2000,True
2756,901970,Zoran Novoselski,SRB,M,IM,2324,1955,True
2757,4138201,Petr Lukinov,RUS,M,FM,2324,1977,True
2758,4166060,Aleksandr Stogov,RUS,M,FM,2324,1987,True
2759,4123174,Oleg V. Biriukov,RUS,M,IM,2324,1968,True
2760,4106350,Nikolay Tolstikh,RUS,M,IM,2324,1965,True
2761,14300141,Watu Kobese,RSA,M,IM,2324,1973,True
2762,1701797,Johan Furhoff,SWE,M,IM,2324,1969,True
2763,4617134,Mike Stolz,GER,M,FM,2324,1969,True
2764,935972,Ivan B Zivkovic,SRB,M,FM,2324,1979,True
2765,14159929,Oleg Butenko,UKR,M,FM,2324,1954,True
2766,900729,Srdjan Zakic,SRB,M,IM,2324,1966,True
2767,404535,David M Moskovic,ENG,M,FM,2324,1979,True
2768,1029258,Lars Vereggen,NED,M,FM,2324,1997,True
2769,2501961,David Fitzsimons,IRL,M,IM,2324,1991,True
2770,24184020,Sergey Krushinsky,RUS,M,FM,2324,1951,True
2771,34180572,Dmitry Kirillov,RUS,M,FM,2324,2005,True
2772,902012,Predrag Radibratovic,SRB,M,FM,2324,1963,True
2773,3906965,Franklin Annervys Palomo,VEN,M,FM,2324,1986,True
2774,4177339,Igor Kudelya,RUS,M,FM,2324,1999,True
2775,4171438,Andrey M. Sokolov,RUS,M,FM,2323,1978,True
2776,2006340,Mladen Vucic,USA,M,IM,2323,1955,True
2777,8600643,Ruofan Li,CHN,F,IM,2323,1978,True
2778,1217674,Alexandru-Ovidiu Stanciu,ROU,M,FM,2323,1993,True
2779,12800260,Gediminas Rastenis,LTU,M,,2323,1954,True
2780,24161454,Anton Sidorov,RUS,M,FM,2323,2002,True
2781,5300118,Fadi Eid,LBN,M,IM,2323,1970,True
2782,601004,Laurent Verat,FRA,M,FM,2323,1963,True
2783,926868,Dusan Radovanovic,SRB,M,IM,2323,1979,True
2784,10000127,Patrick Kawuma,UGA,M,FM,2323,1990,True
2785,14130777,Yury Malimonenko,UKR,M,,2323,1965,True
2786,916463,Dusan Jesic,SRB,M,FM,2323,1973,True
2787,24196770,Timur Ergeshov,RUS,M,,2323,2001,True
2788,700274,Laszlo Karsa,HUN,M,IM,2323,1955,True
2789,2019000,Braden Bournival,USA,M,FM,2323,1984,True
2790,3901718,Ismael David Vidal Melendez,VEN,M,FM,2323,1996,True
2791,3900770,Oliver De La Trinidad Soto Paez,VEN,M,FM,2323,1974,True
2792,5105439,Guillermo Dominguez Aguilar,MEX,M,IM,2322,1980,True
2793,4181166,Anatoli Kaplan,RUS,M,FM,2322,1962,True
2794,14200830,Bakhodir Kholmirzaev,UZB,M,FM,2322,1984,True
2795,3501795,Miguel Espino,FID,M,FM,2322,1972,True
2796,1021265,Thijs Laarhoven,NED,M,FM,2322,1989,True
2797,4900332,Bazar Khatanbaatar,MGL,M,GM,2322,1973,True
2798,13407716,Toghrul Hasanzade,AZE,M,IM,2322,1997,True
2799,202282,Stephane Hautot,BEL,M,IM,2322,1980,True
2800,718378,David Zakarias,HUN,M,FM,2322,1981,True
2801,4195086,Vladimir Alachihin,RUS,M,FM,2322,1992,True
2802,3500390,Alberto Rivera,FID,M,IM,2322,1957,True
2803,4169174,Ruslan Poniaev,RUS,M,FM,2322,1987,True
2804,5070147,J Sai Agni Jeevitesh,IND,M,IM,2322,1998,True
2805,30909040,Nikhil Kumar,USA,M,FM,2322,2004,True
2806,4126840,Dmitry Tumakov,RUS,M,FM,2322,1973,True
2807,614904,Nicolas Clery,FRA,M,IM,2322,1980,True
2808,13401092,Samid Isayev,AZE,M,FM,2322,1975,True
2809,5100062,Jorge Aldrete Lobo,MEX,M,IM,2322,1940,True
2810,724785,David Budai,HUN,M,FM,2322,1983,True
2811,2907763,Iva Videnova-Kuljasevic,BUL,F,IM,2322,1987,True
2812,720640,Zsolt Kovacs,HUN,M,FM,2322,1979,True
2813,5110475,Isaac Antonio Garcia Guerrero,MEX,M,FM,2322,1989,True
2814,2011905,Jennifer Shahade,USA,F,WGM,2322,1980,True
2815,12502014,Atousa Pourkashiyan,IRI,F,WGM,2322,1988,True
2816,1107445,Joanna Dworakowska,POL,F,IM,2322,1978,True
2817,964875,Milos Milosevic,SRB,M,FM,2322,2003,True
2818,3902170,Luis German Salazar Farias,VEN,M,FM,2321,1994,True
2819,24104604,Oleg Yuzhakov,RUS,M,FM,2321,1990,True
2820,5201616,Randy Segarra,PHI,M,FM,2321,,True
2821,4154657,Ivan Provotorov,RUS,M,IM,2321,1986,True
2822,12567477,Ali Rastbod,IRI,M,FM,2321,1999,True
2823,2924056,Nadya Toncheva,BUL,F,WFM,2321,2005,True
2824,764620,Gellert Karacsonyi,HUN,M,FM,2321,2004,True
2825,13001337,Zaw One,MYA,M,FM,2321,1972,True
2826,724351,Yuri Zimmerman,RUS,M,IM,2321,1961,True
2827,700550,Ildiko Madl,HUN,F,IM,2321,1969,True
2828,726354,Gabor Jr. Samu,HUN,M,FM,2321,1989,True
2829,904570,Zoran S Markovic,SRB,M,IM,2321,1966,True
2830,3501370,Orlando Jose Martin Gonzalez,CUB,M,FM,2320,1970,True
2831,4113160,Mihail Rodin,RUS,M,,2320,1962,True
2832,24132918,Sergey Khabarov,RUS,M,FM,2320,1961,True
2833,12401080,Minh Thang Tran,VIE,M,IM,2320,2000,True
2834,135046,Tomas Kapitanchuk,ARG,M,FM,2320,2002,True
2835,100773,Sergio Macagno,ARG,M,FM,2320,1964,True
2836,3505162,Alfredo Casuso Leonard,CUB,M,FM,2320,1985,True
2837,3503534,Yoel Padron Ceballo,CUB,M,FM,2320,1973,True
2838,908975,Predrag Nikac,MNE,M,IM,2320,1968,True
2839,5100151,Blas Castaneda,MEX,M,FM,2320,,True
2840,920576,Srdjan Rogac,SRB,M,IM,2320,1977,True
2841,24160067,Dmitry Tatarinov,RUS,M,FM,2320,1996,True
2842,4185820,Maksim Kotov,RUS,M,FM,2320,1973,True
2843,3500381,Jose Ramon Huergo Silverio,CUB,M,FM,2320,1961,True
2844,4119118,Tatiana Shadrina,RUS,F,WGM,2320,1974,True
2845,4901304,Sereenen Gan-Od,MGL,M,FM,2320,1985,True
2846,8601968,Chao Li,CHN,M,,2320,1988,True
2847,34189197,Azat Gabdrakhmanov,RUS,M,FM,2319,2003,True
2848,4148827,Elmira Karnaukhova,RUS,F,WGM,2319,1985,True
2849,10207791,Rahman Mohammad Fahad,BAN,M,IM,2319,2003,True
2850,13000322,Myint Han,MYA,M,IM,2319,1962,True
2851,228249,Arno Sterck,BEL,M,FM,2319,1999,True
2852,3500829,German Fernandez Fernandez,CUB,M,FM,2319,1959,True
2853,24130435,Dmitry Fatyanov,RUS,M,FM,2319,1982,True
2854,12800368,Laimutis Solys,LTU,M,FM,2319,1961,True
2855,24190497,Dmitriy Aleksandrovskiy,RUS,M,FM,2319,1998,True
2856,35039482,Ayushh Ravikumar,IND,M,FM,2319,2004,True
2857,12505951,Mitra Hejazipour,IRI,F,WGM,2319,1993,True
2858,7200013,John Rodgaard,FAI,M,IM,2319,1955,True
2859,5217911,Daniel Quizon,PHI,M,IM,2319,2004,True
2860,101400,Alejo De Dovitiis,ARG,M,IM,2319,1970,True
2861,3509230,Arturo A. Fernandez Hernandez,CUB,M,FM,2319,1988,True
2862,12803375,Julius Garnelis,LTU,M,FM,2318,1991,True
2863,706990,Tamas I Horvath,HUN,M,FM,2318,1971,True
2864,4623614,Ketino Kachiani-Gersinska,GER,F,IM,2318,1971,True
2865,13900609,Marius Abramciuc,MDA,M,FM,2318,1998,True
2866,3400603,Sebastian Silva Lillo,CHI,M,,2318,1973,True
2867,7112939,Mj Abed Nasution,INA,M,,2318,1957,True
2868,1035967,Mees Van Osch,NED,M,FM,2318,1993,True
2869,2602237,Danny Goldenberg,CAN,M,FM,2318,1980,True
2870,24103900,Maxim Koreschikov,RUS,M,FM,2318,1990,True
2871,700312,Tibor Karolyi,HUN,M,IM,2318,1961,True
2872,2906481,Hristo Velchev,BUL,M,FM,2318,1987,True
2873,3700844,Manuel Latorre,PAR,M,FM,2318,1989,True
2874,2286300,Marc Sanchez Ibern,ESP,M,FM,2318,1995,True
2875,1005448,Michael Wunnink,NED,M,FM,2318,1979,True
2876,14902800,Michal Kujovic,SVK,M,FM,2318,1981,True
2877,2023342,Julian Landaw,USA,M,FM,2318,1989,True
2878,4900286,Odondoo Ganbold,MGL,M,IM,2318,1973,True
2879,14600064,Stefan Cigan,SLO,M,IM,2318,1966,True
2880,4125339,Sergey Okrugin,RUS,M,IM,2318,1963,True
2881,807087,Piero Mazzilli,ITA,M,FM,2318,1982,True
2882,3500080,Wilfredo Sariego Figueredo,CUB,M,IM,2318,1963,True
2883,1017292,Anne Haast,NED,F,WGM,2318,1993,True
2884,8601089,Yuanyuan Xu,CHN,F,WGM,2317,1981,True
2885,13601440,Sofio Gvetadze,GEO,F,IM,2317,1983,True
2886,6354564,Omer Faruk Ozer,TUR,M,IM,2317,2000,True
2887,4140397,Roman Bataev,RUS,M,FM,2317,1982,True
2888,1004000,Sybolt De Boer,NED,M,FM,2317,1979,True
2889,308781,Tomas Vojta,CZE,M,FM,2317,1976,True
2890,12500313,Shojaat Ghane,IRI,M,GM,2317,1975,True
2891,13300393,Ashot Nadanian,ARM,M,IM,2317,1972,True
2892,4604350,Frank Buchenau,GER,M,FM,2317,1967,True
2893,9000283,Abdelaziz Onkoud,MAR,M,IM,2317,1972,True
2894,4603257,Stefan Loeffler,GER,M,IM,2317,1968,True
2895,3507025,Kadir Soria Delgado,CUB,M,FM,2317,1980,True
2896,24116556,Alexey Perkovsky,RUS,M,FM,2317,1990,True
2897,24125016,Vadim Ostanin,RUS,M,FM,2317,1993,True
2898,905453,Vladan Rabrenovic,SRB,M,IM,2317,1969,True
2899,12808148,Lukas Stauskas,LTU,M,,2316,2000,True
2900,14115964,Nikoliy Shevtsov,UKR,M,IM,2316,1989,True
2901,12500143,Esmail Safarzadeh,IRI,M,FM,2316,1953,True
2902,915700,Predrag Bodiroga,SRB,M,IM,2316,1969,True
2903,4159799,Boris Sunjaikin,RUS,M,FM,2316,1985,True
2904,321192,Lubos Rosko,CZE,M,FM,2316,1987,True
2905,2203812,Julian Bermejo Collado,ESP,M,,2316,1969,True
2906,11602066,Sergejs Klimakovs,LAT,M,FM,2316,1985,True
2907,2203839,Jose Candela Perez,ESP,M,IM,2316,1972,True
2908,4105621,Julia Demina,RUS,F,WGM,2316,1969,True
2909,5211948,John Marvin Miciano,PHI,M,IM,2316,2000,True
2910,939706,Petar Krstic,SRB,M,FM,2316,1990,True
2911,24162450,Alexey Evdokimov,RUS,M,FM,2316,1996,True
2912,928682,Andjelija Stojanovic,SRB,F,WGM,2316,1987,True
2913,14000016,Orazly Annageldyev,TKM,M,GM,2316,1960,True
2914,3510662,Fernando Oscar Larrua Gonzalez,CUB,M,FM,2316,1988,True
2915,24141470,Nikolay Pavlov,RUS,M,FM,2316,1998,True
2916,750964,Sebastian Zsombor Peczely,HUN,M,FM,2315,1999,True
2917,921602,Dejan Brankovic,SRB,M,IM,2315,1968,True
2918,2508524,Henry Li,IRL,M,FM,2315,2002,True
2919,13300156,Hrachik Tavadian,ARM,M,FM,2315,1958,True
2920,3901564,Remo Enrique Bassan Noriega,VEN,M,IM,2315,1994,True
2921,13401262,Faik Aleskerov,AZE,M,,2315,1985,True
2922,4129016,Alexey Pakhomov,RUS,M,IM,2315,1974,True
2923,4141512,Oleg Shvarts,RUS,M,FM,2315,1951,True
2924,13702122,Madina Duisenova,KAZ,F,WGM,2315,1983,True
2925,13502883,Nikolai Aliavdin,BLR,M,IM,2315,1980,True
2926,15000818,Ljubomir Tancev,MKD,M,FM,2315,1945,True
2927,24175471,Artem Galaktionov,RUS,M,FM,2315,2000,True
2928,813702,Nicolo Napoli,ITA,M,FM,2315,1985,True
2929,1115499,Kamil Grycel,POL,M,FM,2315,1983,True
2930,14106280,Boris Rozhin,UKR,M,FM,2315,1981,True
2931,2922029,Beloslava Krasteva,BUL,F,FM,2315,2004,True
2932,24138185,Nikita Evstafiev,RUS,M,FM,2315,1989,True
2933,4190009,Valery Zolotukhin,RUS,M,FM,2315,1986,True
2934,3520250,Raul Iglesias Alvarez,CUB,M,FM,2315,1976,True
2935,1101170,Jan Kiedrowicz,POL,M,IM,2315,1960,True
2936,14600188,Domen Krumpacnik,SLO,M,IM,2315,1966,True
2937,34155748,Ilya Makoveev,RUS,M,FM,2315,2006,True
2938,24185949,Aleksey Ivlev,RUS,M,FM,2315,1998,True
2939,2280663,Pedro Eugenio Torres Ventosa,ESP,M,FM,2315,1991,True
2940,4103688,Petr Matyukov,RUS,M,FM,2315,1971,True
2941,1402765,Mikkel Strange,DEN,M,FM,2315,1971,True
2942,24100498,Mikhail Biryukov,RUS,M,FM,2314,1991,True
2943,7104618,Catur Adi Sagita,INA,M,FM,2314,2001,True
2944,300853,Milan Orsag,CZE,M,IM,2314,1964,True
2945,932400,Teodora Injac,SRB,F,WIM,2314,2000,True
2946,2116723,Rubens Cezila Jr,BRA,M,FM,2314,1992,True
2947,2800438,Israel Gelfer,ISR,M,FM,2314,1945,True
2948,605514,Christophe Claverie,FRA,M,IM,2314,1973,True
2949,24140090,Kirill Kopjonkin,RUS,M,FM,2314,1998,True
2950,1211854,Claudiu-Cristian Dobre,ROU,M,IM,2314,1985,True
2951,13404253,Tural Farzaliyev,AZE,M,,2314,1989,True
2952,3402142,Miguel Lobos Barrenechea,CHI,M,,2314,1984,True
2953,4130111,Vladimir P. Vasiliev,RUS,M,IM,2314,1956,True
2954,4180640,Svetlana Vasilkova,RUS,F,WIM,2314,1988,True
2955,13700421,Evgeny Egorov,KAZ,M,IM,2314,1973,True
2956,936286,Marija Rakic Vulicevic,SRB,F,WIM,2314,1990,True
2957,906093,Vlatko Savicevic,SRB,M,,2314,1973,True
2958,701220,Zoltan Kormanyos,HUN,M,FM,2314,1954,True
2959,4174852,Konstantin Kozlov,RUS,M,FM,2314,1988,True
2960,4135296,Dmitry Morozov,RUS,M,FM,2314,1977,True
2961,13400045,Ilaha Kadimova,AZE,F,WGM,2314,1975,True
2962,4152492,Alexander A. Chernov,RUS,M,FM,2314,1958,True
2963,3511901,Alejandro Valdes Lopez,CUB,M,FM,2314,1993,True
2964,400343,Robert Bellin,ENG,M,IM,2313,1952,True
2965,13001370,Htun Lynn Kyaw,MYA,M,FM,2313,1974,True
2966,707740,Laszlo Csizmadia,HUN,M,FM,2313,1979,True
2967,4198743,Andrey Venevtsev,RUS,M,FM,2313,1989,True
2968,601047,Patrice Etchegaray,FRA,M,IM,2313,1969,True
2969,24606812,Sarah Papp,GER,F,WGM,2313,1988,True
2970,3507998,Juan Miguel Guia Garcia,CUB,M,FM,2313,1967,True
2971,24112526,Arsalan Barlakov,RUS,M,FM,2313,1986,True
2972,7102577,Bong Bunawan,INA,M,FM,2313,1956,True
2973,13602535,Bachana Morchiashvili,GEO,M,IM,2313,1984,True
2974,2915405,Viktoria Radeva,BUL,F,WIM,2313,2001,True
2975,4300084,Anthony F Ker,NZL,M,IM,2313,1967,True
2976,4149785,Ivan Besedin,RUS,M,FM,2313,1987,True
2977,4186907,Aleksey Bastrakov,RUS,M,FM,2313,1977,True
2978,10618490,Adham Kandil,EGY,M,IM,2313,2001,True
2979,4167538,Dmitry Filatov,RUS,M,FM,2313,1988,True
2980,5094798,Srijit Paul,IND,M,IM,2312,2001,True
2981,3508820,Ladislao Rodriguez Turino,CUB,M,FM,2312,1988,True
2982,4142489,Nikolai Odinokov,RUS,M,FM,2312,1980,True
2983,2803054,Eduard Duchovny,USA,M,FM,2312,1954,True
2984,707708,Robert Kopasz,SRB,M,FM,2312,1975,True
2985,4148894,Viktor Tiukpiekov,RUS,M,FM,2312,1974,True
2986,700630,Attila Kiss,HUN,M,IM,2312,1959,True
2987,34161047,Aram Yeritsyan,RUS,M,FM,2312,2003,True
2988,24176710,Dmitry Goltsev,RUS,M,FM,2312,2000,True
2989,10000380,Harold Wanyama,UGA,M,FM,2312,1981,True
2990,300047,Pavel Blatny,CZE,M,GM,2312,1968,True
2991,14125501,Alexander Winnichenko,UKR,M,FM,2312,1974,True
2992,7101392,Taufik Halay,INA,M,IM,2312,1987,True
2993,24105805,Sergei Ulyanin,RUS,M,FM,2312,1991,True
2994,35065815,Mohamed Anees M,IND,M,FM,2312,2003,True
2995,24159077,Vladimir Babkin,RUS,M,FM,2311,1952,True
2996,4129318,Dmitry Musatov,RUS,M,FM,2311,1977,True
2997,901466,Goran A Kosanovic,SRB,M,GM,2311,1962,True
2998,1201590,Elena-Luminita Cosma,ROU,F,WGM,2311,1972,True
2999,24132500,Alexandr Ol. Akhmetov,RUS,M,FM,2311,1985,True
3000,12801828,Martynas Limontas,LTU,M,FM,2311,1984,True
3001,4146743,Alexander Dudko,RUS,M,FM,2311,1964,True
3002,4113373,Ilja Biriukov,RUS,M,IM,2311,1971,True
3003,24174220,Zarina Shafigullina,RUS,F,WFM,2311,2001,True
3004,4169158,Dmitry Panchenko,RUS,M,IM,2311,1987,True
3005,3800296,Filemon Cruz,PER,M,IM,2311,1964,True
3006,4600738,Alfred Weindl,GER,M,IM,2311,1964,True
3007,24161446,Nikita Fedotov,RUS,M,FM,2311,1999,True
3008,24122696,Boris Kusov,RUS,M,FM,2311,1996,True
3009,3507459,Rodins Hernandez Escanio,CUB,M,FM,2311,1976,True
3010,700223,Gyula Horvath,HUN,M,IM,2311,1951,True
3011,13401203,Lutfiyar Rustamov,AZE,M,FM,2311,1961,True
3012,624748,Cyril Humeau,FRA,M,FM,2311,1982,True
3013,4168828,Valentin Klimov,RUS,M,FM,2311,1986,True
3014,1038370,Mischa Senders,NED,M,FM,2311,1997,True
3015,10600299,Sayed Barakat Hassan,EGY,M,IM,2310,1966,True
3016,4193695,Ivan Yazovskich,RUS,M,FM,2310,1942,True
3017,13410032,Teymuraz Akhundov,AZE,M,FM,2310,2002,True
3018,3511090,Richard Alejandro Garcia Matos,CUB,M,FM,2310,1990,True
3019,3700046,Francisco Santacruz,PAR,M,FM,2310,1962,True
3020,6600522,Patrick Aizpurua,PAN,M,FM,2310,1994,True
3021,3508072,Yaniela Forgas Moreno,CUB,F,WIM,2310,1992,True
3022,4123921,Vladislav Zernyshkin,RUS,M,FM,2310,1994,True
3023,4159691,Eduard Prokuronov,RUS,M,FM,2310,1974,True
3024,1002473,Fred Slingerland,NED,M,IM,2310,1972,True
3025,6700268,Hector Leyva,ESA,M,IM,2310,1965,True
3026,4122615,Alexander Beliakov,RUS,M,FM,2310,1968,True
3027,13402005,Turkan Mamedjarova,AZE,F,WGM,2309,1989,True
3028,4188853,Nikolay Khnykin,RUS,M,FM,2309,1976,True
3029,24115738,Alexandr Antonov,RUS,M,,2309,1983,True
3030,24110078,Albert Karmazinovsky,RUS,M,FM,2309,1965,True
3031,24126047,Alexander Dolzhenko,RUS,M,FM,2309,1991,True
3032,12401277,The Anh Duong,VIE,M,IM,2309,1986,True
3033,4134249,Alexander Demianjuk,RUS,M,FM,2309,1979,True
3034,7101112,Sugeng Prayitno,INA,M,FM,2309,1968,True
3035,34110396,Omar Iminov,RUS,M,FM,2309,1975,True
3036,400289,Malcolm Pein,ENG,M,IM,2309,1960,True
3037,44144474,Savva Vetokhin,RUS,M,FM,2309,2009,True
3038,4115848,Pavel V. Lobach,RUS,M,IM,2309,1960,True
3039,5200253,Marlo Micayabas,USA,M,IM,2309,1963,True
3040,109584,Mario Landriel,ARG,M,,2309,1966,True
3041,3200043,Stephen J Solomon,AUS,M,IM,2309,1963,True
3042,34124184,Ekaterina Borisova,RUS,F,FM,2309,2000,True
3043,3000524,Martin Crosa Coll,URU,M,IM,2309,1980,True
3044,13901931,Valeriu Coada,MDA,M,FM,2309,1967,True
3045,4400763,Jorge Mario Clavijo,COL,M,IM,2309,1968,True
3046,4146557,Aleksej Zakharov,RUS,M,FM,2309,1983,True
3047,9400273,Hatim Al-Hadarani,YEM,M,FM,2309,1959,True
3048,4158598,Alexander Tkachev,RUS,M,FM,2309,1969,True
3049,24111724,Grigory Tkachev,RUS,M,FM,2309,1994,True
3050,13901753,Dmitrii Bocancea,MDA,M,FM,2309,1988,True
3051,4166795,Vlas Shpagin,RUS,M,FM,2308,1983,True
3052,4173775,Peter V Seryogin,RUS,M,FM,2308,1984,True
3053,3520480,Andro Asdrubal Diaz Rodriguez,CUB,M,FM,2308,1977,True
3054,704318,Bela Molnar,HUN,M,IM,2308,1965,True
3055,8100144,Sameer Mansour,JOR,M,IM,2308,1964,True
3056,7100566,Dede Lioe,INA,M,IM,2308,1970,True
3057,4191722,Nikita Torlopov,RUS,M,FM,2308,1996,True
3058,13601210,Irakli Tskitishvili,GEO,M,FM,2308,1953,True
3059,624225,Louis Sanchez,FRA,M,FM,2308,1982,True
3060,4126149,Vladislav Krapivin,RUS,M,IM,2308,1964,True
3061,5109124,Gerardo An Gracia Alvarez,MEX,M,FM,2308,1997,True
